Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW58,OUT049,1613.468120507817
FDW14,OUT017,1333.3977140422026
NCN55,OUT010,590.2020356435647
FDQ58,OUT017,2539.3876412760374
FDY38,OUT027,5912.892257028107
FDH56,OUT046,1989.5333004815386
FDL48,OUT018,980.143854164096
FDC48,OUT027,1779.8050690355335
FDN33,OUT045,1506.506661599368
FDA36,OUT017,3446.4622480911426
FDT44,OUT017,1997.0234659944933
FDQ56,OUT045,1331.6080216867483
NCC54,OUT019,590.2020356435647
FDU11,OUT049,2107.1699839931866
DRL59,OUT013,980.143854164096
FDM24,OUT049,2484.7604231533483
FDI57,OUT045,3446.4622480911426
DRC12,OUT018,3446.4622480911426
NCM42,OUT027,2236.4462787444536
FDA46,OUT010,539.1144006060609
FDA31,OUT013,3171.751085543602
NCJ31,OUT035,3708.172637317587
FDG52,OUT046,980.143854164096
NCL19,OUT019,344.87696089385486
FDS10,OUT035,3326.319916182847
FDX22,OUT010,567.3590341463415
NCF19,OUT035,980.143854164096
NCE06,OUT046,2666.4620140243833
DRC27,OUT046,3708.172637317587
FDE21,OUT035,1989.5333004815386
NCR42,OUT019,744.1711709779198
FDX51,OUT018,3446.4622480911426
NCR06,OUT018,980.143854164096
FDU31,OUT027,5469.867455140183
FDU59,OUT017,2700.4879085738507
FDR03,OUT027,5424.206221148034
FDS49,OUT027,1779.8050690355335
FDD48,OUT010,336.2290000000003
NCF18,OUT017,3446.4622480911426
NCD43,OUT027,2113.3457451734166
NCD54,OUT018,2289.741218203585
FDY19,OUT010,336.2290000000003
NCY54,OUT017,3171.751085543602
NCL19,OUT018,2484.7604231533483
FDP23,OUT010,576.2468175925923
FDC26,OUT013,1971.1727462146828
FDR14,OUT010,744.1711709779198
NCS41,OUT035,3446.4622480911426
FDF41,OUT035,3708.172637317587
FDU34,OUT046,2187.015283583234
DRH11,OUT046,980.143854164096
FDM03,OUT013,1552.8968790676827
FDS31,OUT017,3326.319916182847
FDJ20,OUT017,2107.1699839931866
FDV44,OUT027,5228.832558333334
FDG02,OUT049,3446.4622480911426
FDA09,OUT013,3302.1901358855703
FDT04,OUT013,980.143854164096
FDL58,OUT019,595.239365957447
FDE52,OUT045,1422.0287377049196
FDW12,OUT035,2484.7604231533483
FDL51,OUT017,3608.5674337556143
NCY42,OUT027,2704.7346947662754
FDR07,OUT017,1506.506661599368
FDN40,OUT045,2484.7604231533483
FDB35,OUT027,1892.0553652830183
FDA22,OUT017,2719.2252450734463
NCL06,OUT046,3803.660098281513
FDI35,OUT013,3326.319916182847
NCW42,OUT045,3677.038399700034
NCX06,OUT049,3302.1901358855703
FDC37,OUT027,2171.1034981366442
FDZ14,OUT018,2107.1699839931866
DRG49,OUT049,3708.172637317587
NCG06,OUT045,3803.660098281513
DRC36,OUT045,3171.751085543602
FDV21,OUT019,340.0036141732284
FDB53,OUT046,2484.7604231533483
DRP47,OUT019,592.574991219512
FDA14,OUT013,2484.7604231533483
DRC24,OUT035,2484.7604231533483
FDW21,OUT018,1538.8428149279084
NCH29,OUT046,1506.506661599368
FDU58,OUT013,3446.4622480911426
FDY27,OUT017,3258.091524732175
FDV56,OUT035,1739.7616421171183
FDT59,OUT046,3696.3942315324616
FDB23,OUT046,3677.038399700034
FDR49,OUT045,980.143854164096
FDB03,OUT010,590.2020356435647
FDN39,OUT045,2719.2252450734463
FDX02,OUT027,5486.829079215682
FDQ16,OUT027,2171.1034981366442
FDU35,OUT018,1526.1638729317312
