Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW58,OUT049,1834.1370263174838
FDW14,OUT017,1525.9414696810618
NCN55,OUT010,1889.7494799943975
FDQ58,OUT017,2573.1137857890308
FDY38,OUT027,5142.216506421994
FDH56,OUT046,1953.858978344147
FDL48,OUT018,599.6776831142483
FDC48,OUT027,2774.7508642022194
FDN33,OUT045,1504.1062807780331
FDA36,OUT017,3076.193224392202
FDT44,OUT017,2024.065015545954
FDQ56,OUT045,1342.8849644181703
NCC54,OUT019,1878.9842148868402
FDU11,OUT049,2053.8037107845744
DRL59,OUT013,908.9199457878116
FDM24,OUT049,2548.2788955187098
FDI57,OUT045,3260.733045263648
DRC12,OUT018,2756.8998829357342
NCM42,OUT027,3184.2837202881456
FDA46,OUT010,1132.5174314190829
FDA31,OUT013,2832.3593556937976
NCJ31,OUT035,3897.601834107234
FDG52,OUT046,781.9480162717152
NCL19,OUT019,373.8665124272675
FDS10,OUT035,3009.115671943845
FDX22,OUT010,1444.9046528989384
NCF19,OUT035,911.7373919488527
NCE06,OUT046,2533.1655797497397
DRC27,OUT046,3835.132400402431
FDE21,OUT035,2049.821101175825
NCR42,OUT019,-1368.3268022811237
FDX51,OUT018,2862.133047529126
NCR06,OUT018,419.7792213300231
FDU31,OUT027,4968.814852567549
FDU59,OUT017,2712.1420490855007
FDR03,OUT027,4744.388778532661
FDS49,OUT027,2778.2759213340305
FDD48,OUT010,-75.39686267804632
NCF18,OUT017,3110.026018978474
NCD43,OUT027,3088.5137497032238
NCD54,OUT018,1985.825416312927
FDY19,OUT010,-7.268809132519436
NCY54,OUT017,2811.5814567505713
NCL19,OUT018,2031.9633331149955
FDP23,OUT010,1531.2290972015398
FDC26,OUT013,1847.516782573245
FDR14,OUT010,-1057.7631687774478
NCS41,OUT035,3043.784016868113
FDF41,OUT035,4024.7562991118857
FDU34,OUT046,1996.1369405005366
DRH11,OUT046,951.1896484627747
FDM03,OUT013,1737.4687296427483
FDS31,OUT017,3048.6953464163907
FDJ20,OUT017,2126.4332813562683
FDV44,OUT027,4514.871731291635
FDG02,OUT049,3123.5010010808783
FDA09,OUT013,2901.226246491342
FDT04,OUT013,655.9637405813997
FDL58,OUT019,2282.483805235107
FDE52,OUT045,1403.0427727945703
FDW12,OUT035,2496.93138041932
FDL51,OUT017,3509.3721830056465
NCY42,OUT027,3678.7329751334355
FDR07,OUT017,1693.5588303194697
FDN40,OUT045,2340.143729480372
FDB35,OUT027,2968.576931827977
FDA22,OUT017,2752.2926449853985
NCL06,OUT046,4109.539040921554
FDI35,OUT013,2928.375716409608
NCW42,OUT045,3405.558227205295
NCX06,OUT049,2928.431526083641
FDC37,OUT027,3193.7410381962736
FDZ14,OUT018,1693.145659125116
DRG49,OUT049,3945.7228317351664
NCG06,OUT045,3948.8287558134025
DRC36,OUT045,2715.5028754802743
FDV21,OUT019,61.80778740685196
FDB53,OUT046,2338.0802883178612
DRP47,OUT019,2064.432111429509
FDA14,OUT013,2309.5052136404256
DRC24,OUT035,2560.797876102576
FDW21,OUT018,1392.4816558984455
NCH29,OUT046,1573.5414089748244
FDU58,OUT013,3062.270811557988
FDY27,OUT017,2891.474067351657
FDV56,OUT035,1973.23117102946
FDT59,OUT046,3658.8795743395567
FDB23,OUT046,3635.602074079068
FDR49,OUT045,723.0339108994654
FDB03,OUT010,1885.6023246057223
