Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW58,OUT049,2106.09185
FDW14,OUT017,1690.4661999999998
NCN55,OUT010,1938.1437999999998
FDQ58,OUT017,1970.6015499999999
FDY38,OUT027,5706.9047
FDH56,OUT046,1802.9864000000002
FDL48,OUT018,643.4956999999999
FDC48,OUT027,2594.12325
FDN33,OUT045,1439.4596
FDA36,OUT017,3538.7270000000003
FDT44,OUT017,1805.9825
FDQ56,OUT045,2023.3662
NCC54,OUT019,2588.2975
FDU11,OUT049,1889.8733
DRL59,OUT013,723.3917
FDM24,OUT049,1926.1594
FDI57,OUT045,2505.5718500000003
DRC12,OUT018,3024.0636
NCM42,OUT027,2430.5028999999995
FDA46,OUT010,339.72445
FDA31,OUT013,2446.4821
NCJ31,OUT035,6077.25595
FDG52,OUT046,1011.8495500000001
NCL19,OUT019,392.32264999999995
FDS10,OUT035,2949.66045
FDX22,OUT010,1993.4052000000001
NCF19,OUT035,639.5009
NCE06,OUT046,1820.9630000000002
DRC27,OUT046,3366.1183499999997
FDE21,OUT035,2646.8878999999997
NCR42,OUT019,713.23825
FDX51,OUT018,2388.8904
NCR06,OUT018,437.26415000000003
FDU31,OUT027,3442.6853499999997
FDU59,OUT017,2054.49235
FDR03,OUT027,4451.871700000001
FDS49,OUT027,2738.60185
FDD48,OUT010,315.9221
NCF18,OUT017,2460.7968
NCD43,OUT027,3037.7124999999996
NCD54,OUT018,1045.47245
FDY19,OUT010,705.91445
NCY54,OUT017,2549.51465
NCL19,OUT018,1881.8837000000003
FDP23,OUT010,1419.4856
FDC26,OUT013,2234.7577
FDR14,OUT010,397.31615000000005
NCS41,OUT035,3742.9611499999996
FDF41,OUT035,4450.37365
FDU34,OUT046,1948.63015
DRH11,OUT046,1044.9731000000002
FDM03,OUT013,2224.9371499999997
FDS31,OUT017,3469.8167
FDJ20,OUT017,1697.2906500000001
FDV44,OUT027,5152.792649999999
FDG02,OUT049,3365.45255
FDA09,OUT013,4428.2358
FDT04,OUT013,576.41635
FDL58,OUT019,395.15229999999997
FDE52,OUT045,1391.3555500000002
FDW12,OUT035,2952.1572
FDL51,OUT017,2714.1337
NCY42,OUT027,3914.071750000001
FDR07,OUT017,1182.62725
FDN40,OUT045,2304.3338
FDB35,OUT027,2448.4795000000004
FDA22,OUT017,1899.5274000000002
NCL06,OUT046,4855.346500000001
FDI35,OUT013,4267.6115500000005
NCW42,OUT045,3170.5396
NCX06,OUT049,3073.49925
FDC37,OUT027,2814.83595
FDZ14,OUT018,2187.98525
DRG49,OUT049,4741.8276000000005
