Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW58,OUT049,2063.706664848911
FDW14,OUT017,1809.8607500003652
NCN55,OUT010,1507.227133466872
FDQ58,OUT017,2493.122171435085
FDY38,OUT027,4459.477081186638
FDH56,OUT046,2050.0954461800666
FDL48,OUT018,1096.1917664029174
FDC48,OUT027,2828.5931491467018
FDN33,OUT045,1758.8301854748872
FDA36,OUT017,2761.967166401615
FDT44,OUT017,2106.1435348004397
FDQ56,OUT045,1648.4742322033746
NCC54,OUT019,1473.9132187524312
FDU11,OUT049,2154.1555437295956
DRL59,OUT013,1383.017854544931
FDM24,OUT049,2441.269251077788
FDI57,OUT045,2944.3215293676703
DRC12,OUT018,2529.9402029793746
NCM42,OUT027,3158.678314258982
FDA46,OUT010,1042.2090079724996
FDA31,OUT013,2672.288160500915
NCJ31,OUT035,3276.6707266097155
FDG52,OUT046,1239.4994249972297
NCL19,OUT019,513.1610340683751
FDS10,OUT035,2805.8136043750665
FDX22,OUT010,1303.198940098688
NCF19,OUT035,1403.2536569481422
NCE06,OUT046,2413.7374089298874
DRC27,OUT046,3254.1573989528324
FDE21,OUT035,2164.605539952714
NCR42,OUT019,-595.265091090499
FDX51,OUT018,2657.8832367983086
NCR06,OUT018,1052.3970078711268
FDU31,OUT027,4358.631450280701
FDU59,OUT017,2544.557289726349
FDR03,OUT027,4200.860426686938
FDS49,OUT027,2860.036179395506
FDD48,OUT010,216.97701178228795
NCF18,OUT017,2833.1753570922974
NCD43,OUT027,3101.5699216335415
NCD54,OUT018,2093.9816960729295
FDY19,OUT010,330.6271906063073
NCY54,OUT017,2596.2598836406178
NCL19,OUT018,2055.1847992036073
FDP23,OUT010,1333.2501716955553
FDC26,OUT013,1999.364056584476
FDR14,OUT010,-434.6454232531137
NCS41,OUT035,2751.02565431281
FDF41,OUT035,3414.124994167655
FDU34,OUT046,2076.3739934336254
DRH11,OUT046,1319.7503204640363
FDM03,OUT013,1926.6509865539385
FDS31,OUT017,2810.981462241234
FDJ20,OUT017,2186.4994474172945
FDV44,OUT027,4050.0551749438637
FDG02,OUT049,2890.1055613614944
FDA09,OUT013,2720.035658377805
FDT04,OUT013,1209.010442495618
FDL58,OUT019,1818.0856847696675
FDE52,OUT045,1738.0399776796594
FDW12,OUT035,2395.2114671971913
FDL51,OUT017,3136.6816079895934
NCY42,OUT027,3491.874939257964
FDR07,OUT017,1899.2122973330586
FDN40,OUT045,2289.966021371545
FDB35,OUT027,3032.360340231955
FDA22,OUT017,2602.3932307350733
NCL06,OUT046,3476.123648406716
FDI35,OUT013,2779.6671092651723
NCW42,OUT045,3044.7716856650204
NCX06,OUT049,2782.769056711317
FDC37,OUT027,3107.3794626734098
FDZ14,OUT018,1903.0384742589333
DRG49,OUT049,3362.1806481073336
NCG06,OUT045,3413.7271472773255
DRC36,OUT045,2522.6423549537567
FDV21,OUT019,283.93801593222224
FDB53,OUT046,2249.305233263759
DRP47,OUT019,1586.0246652690541
FDA14,OUT013,2361.35556300633
DRC24,OUT035,2436.617645235169
FDW21,OUT018,1702.8552802042022
NCH29,OUT046,1731.1044610170138
FDU58,OUT013,2860.4939503046417
FDY27,OUT017,2710.254707900319
FDV56,OUT035,2127.409617951291
FDT59,OUT046,3184.075983081537
FDB23,OUT046,3210.391654817001
FDR49,OUT045,1211.552155352566
FDB03,OUT010,1544.5147248817873
FDN39,OUT045,2503.9889614006834
FDX02,OUT027,4340.442762559536
FDQ16,OUT027,3127.3299408989296
FDU35,OUT018,1618.8893185374352
NCT29,OUT013,2061.7558276730324
FDZ27,OUT046,1290.9206281345291
FDN57,OUT017,2334.8413139008426
FDA03,OUT018,2154.127888650705
FDZ36,OUT045,2650.5094165129203
NCU05,OUT013,1639.8683462236472
FDT39,OUT018,2207.5373867890567
FDK60,OUT017,1839.56668955589
