Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW58,OUT049,1800.001539428172
FDW14,OUT017,1510.9227758539485
NCN55,OUT010,2009.565187216708
FDQ58,OUT017,2463.8171412843594
FDY38,OUT027,4759.865577564108
FDH56,OUT046,1930.6909660440401
FDL48,OUT018,970.9358624694522
FDC48,OUT027,2604.400516048674
FDN33,OUT045,1629.4649952925995
FDA36,OUT017,2912.138023043698
FDT44,OUT017,1947.5411350361626
FDQ56,OUT045,1483.7773140318304
NCC54,OUT019,1990.7899279305132
FDU11,OUT049,2003.3124643743781
DRL59,OUT013,1014.311398092132
FDM24,OUT049,2416.0079178553997
FDI57,OUT045,3079.3788351114945
DRC12,OUT018,2970.8260465207895
NCM42,OUT027,3007.3185372466432
FDA46,OUT010,1333.5292022364522
FDA31,OUT013,2744.8972109759015
NCJ31,OUT035,3658.3525555132765
FDG52,OUT046,953.9468708592873
NCL19,OUT019,610.6831269476982
FDS10,OUT035,2825.44422724207
FDX22,OUT010,1555.578798495428
NCF19,OUT035,952.0217805652148
NCE06,OUT046,2553.252220633395
DRC27,OUT046,3725.345134855099
FDE21,OUT035,1922.2475875612663
NCR42,OUT019,-940.8861753443002
FDX51,OUT018,3009.192758346514
NCR06,OUT018,862.6889358607968
FDU31,OUT027,4527.965373075229
FDU59,OUT017,2593.580610726617
FDR03,OUT027,4349.911407630494
FDS49,OUT027,2594.623083765622
FDD48,OUT010,212.02338296454104
NCF18,OUT017,2986.13016314774
NCD43,OUT027,2918.736239124368
NCD54,OUT018,2283.5322235635012
FDY19,OUT010,249.019453016562
NCY54,OUT017,2729.8989563310015
NCL19,OUT018,2304.195985170343
FDP23,OUT010,1664.2704097041762
FDC26,OUT013,1860.88392720796
FDR14,OUT010,-606.812647835375
NCS41,OUT035,2861.0330675469622
FDF41,OUT035,3774.116903431094
FDU34,OUT046,2039.827261852881
DRH11,OUT046,1085.1175700486738
FDM03,OUT013,1783.559467062717
FDS31,OUT017,2829.6659164834573
FDJ20,OUT017,2003.7205610010458
FDV44,OUT027,4119.418432888744
FDG02,OUT049,2939.2468968923913
FDA09,OUT013,2810.44597259717
FDT04,OUT013,822.2583111229574
FDL58,OUT019,2312.1617997418525
FDE52,OUT045,1550.7698933736526
FDW12,OUT035,2320.4260589709056
FDL51,OUT017,3307.5020349590786
NCY42,OUT027,3452.7883715382986
FDR07,OUT017,1644.4632499375
FDN40,OUT045,2430.969584526875
