Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW58,OUT049,1587.4587
FDW14,OUT017,1189.1453
NCN55,OUT010,522.3621
FDQ58,OUT017,2460.8994
FDY38,OUT027,5100.8047
FDH56,OUT046,1889.0073
FDL48,OUT018,637.3901
FDC48,OUT027,1790.1897
FDN33,OUT045,1391.6342
FDA36,OUT017,3185.9028
FDT44,OUT017,2061.2036
FDQ56,OUT045,1365.4031
NCC54,OUT019,526.04254
FDU11,OUT049,1965.5939
DRL59,OUT013,844.97644
FDM24,OUT049,2509.1482
FDI57,OUT045,3157.4717
DRC12,OUT018,2997.0676
NCM42,OUT027,3166.983
FDA46,OUT010,483.01578
FDA31,OUT013,2512.8018
NCJ31,OUT035,3971.3955
FDG52,OUT046,776.3918
NCL19,OUT019,389.91888
FDS10,OUT035,3023.9382
FDX22,OUT010,436.91623
NCF19,OUT035,829.2863
NCE06,OUT046,2696.3298
DRC27,OUT046,3735.001
FDE21,OUT035,1911.6799
NCR42,OUT019,122.49113
FDX51,OUT018,2536.7139
NCR06,OUT018,580.11755
FDU31,OUT027,4098.4683
FDU59,OUT017,2561.0364
FDR03,OUT027,5937.1772
FDS49,OUT027,1901.8345
FDD48,OUT010,196.01004
NCF18,OUT017,3234.7427
NCD43,OUT027,2589.755
NCD54,OUT018,1735.4507
FDY19,OUT010,283.7909
NCY54,OUT017,2887.5706
NCL19,OUT018,2063.1824
FDP23,OUT010,429.94418
FDC26,OUT013,1485.2052
FDR14,OUT010,184.07954
NCS41,OUT035,3327.2231
FDF41,OUT035,3791.5842
FDU34,OUT046,2128.5625
DRH11,OUT046,954.24274
FDM03,OUT013,1795.8324
FDS31,OUT017,2950.599
FDJ20,OUT017,2145.1829
FDV44,OUT027,3845.3052
FDG02,OUT049,3163.5483
FDA09,OUT013,3467.864
FDT04,OUT013,648.1565
FDL58,OUT019,533.1427
FDE52,OUT045,1417.7136
FDW12,OUT035,2611.985
FDL51,OUT017,3769.1191
NCY42,OUT027,3314.9817
FDR07,OUT017,1647.749
FDN40,OUT045,2429.8083
FDB35,OUT027,2743.9521
FDA22,OUT017,2415.3308
NCL06,OUT046,4625.8457
FDI35,OUT013,3493.1675
NCW42,OUT045,4096.7427
NCX06,OUT049,3226.9287
FDC37,OUT027,2230.4238
FDZ14,OUT018,1842.5735
DRG49,OUT049,3918.6023
NCG06,OUT045,4194.2725
DRC36,OUT045,2774.5835
FDV21,OUT019,252.04486
FDB53,OUT046,2429.169
DRP47,OUT019,792.949
FDA14,OUT013,2536.8904
DRC24,OUT035,2499.1113
FDW21,OUT018,1475.7582
NCH29,OUT046,1550.3662
FDU58,OUT013,3107.6084
FDY27,OUT017,2845.125
FDV56,OUT035,1626.0891
FDT59,OUT046,3847.7117
FDB23,OUT046,3416.2742
FDR49,OUT045,740.80524
FDB03,OUT010,522.3621
FDN39,OUT045,2297.2412
FDX02,OUT027,6038.0513
FDQ16,OUT027,2820.181
FDU35,OUT018,1377.6655
NCT29,OUT013,2056.9993
FDZ27,OUT046,798.113
FDN57,OUT017,2112.627
FDA03,OUT018,2063.1824
FDZ36,OUT045,2992.0657
NCU05,OUT013,1555.2853
FDT39,OUT018,2138.9507
FDK60,OUT017,1665.4694
FDZ25,OUT017,2870.277
FDG12,OUT046,2056.9993
DRB01,OUT019,624.7632
NCC43,OUT027,6426.934
FDX13,OUT019,496.4191
FDM22,OUT049,810.5116
FDJ03,OUT027,1364.0522
FDU14,OUT018,4181.7915
FDB33,OUT010,416.75787
FDP27,OUT046,3135.858
FDO38,OUT010,196.35724
FDE28,OUT027,6654.691
FDO27,OUT035,1663.0659
DRL23,OUT027,2748.9983
FDS28,OUT046,909.9157
FDX24,OUT013,1501.9952
FDZ02,OUT035,1651.4038
FDL46,OUT045,1855.1863
FDS60,OUT027,4558.501
NCO06,OUT017,537.3047
FDO16,OUT035,1491.3237
FDC60,OUT049,1161.7417
FDA48,OUT018,3130.9036
FDZ36,OUT027,4989.4126
FDK27,OUT045,2096.1243
FDW23,OUT018,464.61575
FDM14,OUT018,1601.9835
FDM14,OUT013,1712.9355
FDW60,OUT018,3066.1396
FDE21,OUT013,1923.4851
NCM42,OUT035,1673.2528
FDY59,OUT010,221.94344
DRI49,OUT049,1056.8374
FDT28,OUT019,267.38953
FDQ22,OUT018,409.85773
FDR60,OUT049,1484.3143
FDC50,OUT019,240.26184
FDV24,OUT013,2192.1272
DRF48,OUT010,474.106
FDQ47,OUT046,655.4678
DRN36,OUT049,1549.1299
NCY06,OUT035,1747.062
FDE52,OUT035,1394.0126
NCB54,OUT045,2088.0093
NCF31,OUT035,2467.4646
FDJ08,OUT027,4755.2056
NCC07,OUT017,1856.9547
NCD19,OUT027,1940.0272
FDL46,OUT049,2024.3369
FDM20,OUT045,4107.889
NCI06,OUT010,578.1817
DRM11,OUT035,4895.105
NCH07,OUT018,2441.2988
FDS23,OUT013,2328.7793
FDO49,OUT018,739.1487
FDS35,OUT049,1021.79663
DRK39,OUT045,1318.6473
DRI39,OUT049,776.6294
FDV04,OUT017,2614.0962
NCN14,OUT035,3607.696
FDH08,OUT013,4122.7134
FDS20,OUT046,3537.8535
FDV40,OUT049,1060.9988
FDZ48,OUT010,262.67328
FDS24,OUT027,2262.6946
FDK44,OUT049,2830.9104
FDS48,OUT045,2388.6082
FDK26,OUT010,475.5469
FDD23,OUT045,2987.2764
NCH54,OUT017,2706.028
NCP14,OUT010,221.399
FDM60,OUT010,126.06451
FDV24,OUT017,2499.3872
FDH08,OUT018,3302.7869
FDS12,OUT027,2386.6355
FDR39,OUT027,5860.918
FDP12,OUT027,882.8057
DRF60,OUT027,5992.3994
FDC09,OUT035,1879.1191
FDF50,OUT018,2612.211
FDG28,OUT035,4305.832
NCE19,OUT017,901.0615
NCM53,OUT010,244.77562
NCN18,OUT049,1756.2775
FDF32,OUT035,3369.181
FDF11,OUT013,3968.836
DRI59,OUT049,3484.794
NCG54,OUT035,2864.4878
FDM44,OUT046,1707.2428
FDT57,OUT018,3252.4812
FDV24,OUT046,2456.5527
FDI50,OUT019,614.6154
FDS09,OUT035,732.4134
NCC31,OUT027,4476.1914
FDQ07,OUT019,676.38916
FDC22,OUT017,3234.7427
FDZ56,OUT046,2638.6443
FDZ40,OUT019,236.01036
FDS46,OUT027,2474.1287
DRD24,OUT045,2423.7844
FDV45,OUT017,3142.871
FDL26,OUT045,2429.2786
FDA56,OUT018,1664.1892
FDN27,OUT046,1844.7365
FDM20,OUT049,3825.9165
FDO16,OUT017,1344.624
FDL03,OUT035,3267.127
FDE58,OUT046,1837.2363
FDI02,OUT027,3702.3223
NCC55,OUT019,84.695175
FDR03,OUT018,3093.2378
FDB14,OUT017,1579.2225
FDR45,OUT013,3968.836
NCN07,OUT017,2194.482
FDM51,OUT019,226.3975
FDT52,OUT027,6074.5444
FDL26,OUT046,2350.046
NCZ42,OUT046,3823.0378
DRI47,OUT019,438.59058
FDW40,OUT013,2493.6777
FDN34,OUT046,2825.6707
FDS01,OUT035,3045.405
NCG55,OUT045,1829.303
FDC11,OUT035,1189.1453
FDX35,OUT018,3072.8833
NCB06,OUT046,2504.6523
FDR09,OUT019,724.5411
FDC53,OUT017,1647.749
FDY45,OUT013,4700.306
FDA22,OUT010,259.55933
FDE02,OUT035,1663.0659
FDW21,OUT045,1603.868
FDV34,OUT046,1189.7649
FDS59,OUT049,1738.5448
NCW17,OUT017,2147.7402
NCK54,OUT046,1878.4723
FDG17,OUT019,331.89706
FDG35,OUT017,2919.0894
FDD08,OUT010,108.13907
NCO07,OUT017,4504.908
FDJ10,OUT010,305.43805
FDW36,OUT017,1765.0756
FDW21,OUT010,274.34695
FDY19,OUT017,1906.3643
DRE03,OUT013,743.865
NCC55,OUT049,690.73737
FDH52,OUT010,163.47624
FDO09,OUT017,4841.1206
FDU43,OUT045,3877.7507
FDX09,OUT010,512.73987
FDH40,OUT019,342.13425
FDW58,OUT017,1829.4893
FDC47,OUT017,4062.5532
NCR41,OUT035,1676.3154
DRG49,OUT035,4219.3364
FDC52,OUT027,2506.0261
FDY13,OUT046,1059.6954
FDY35,OUT013,629.6757
FDI35,OUT017,3751.612
NCU18,OUT049,2125.6746
FDY33,OUT018,2441.2988
FDC15,OUT027,4628.2754
FDU01,OUT049,3238.4639
NCU42,OUT046,2638.6443
NCV29,OUT018,3112.4277
NCY30,OUT017,3583.0222
FDQ46,OUT049,1618.8367
FDG58,OUT027,5657.3726
FDK33,OUT017,3756.8394
NCD07,OUT045,1769.361
NCX29,OUT027,4109.921
NCT42,OUT013,2429.169
DRN59,OUT035,836.7972
FDI44,OUT035,1233.2759
FDA45,OUT049,2324.0913
FDP31,OUT045,986.52734
FDY01,OUT046,1867.0889
FDT09,OUT018,1407.0442
DRH03,OUT027,2703.87
FDA36,OUT018,2824.428
NCF31,OUT017,2405.7014
FDG14,OUT049,2468.5757
FDG28,OUT027,5582.0103
FDU14,OUT049,4288.963
FDY47,OUT019,295.1623
FDI56,OUT049,1351.9928
DRD01,OUT013,775.7065
FDM22,OUT046,908.6905
FDH33,OUT013,676.433
DRZ24,OUT013,1925.9557
NCQ38,OUT046,1685.969
FDO16,OUT027,2374.3425
FDU07,OUT027,3641.4707
NCB07,OUT013,3028.3325
FDU48,OUT045,2100.08
NCM43,OUT045,2483.8157
FDR31,OUT010,335.59143
DRK49,OUT018,434.01767
NCI30,OUT010,305.01703
DRD60,OUT017,2950.599
NCG19,OUT046,3916.3135
FDH12,OUT035,1798.8243
FDM32,OUT035,1331.4171
FDM27,OUT035,2389.0833
NCU53,OUT027,4730.468
NCQ18,OUT046,1584.8542
FDS10,OUT013,2997.2087
FDB33,OUT027,4603.2964
FDI12,OUT013,1369.1969
NCW42,OUT013,4210.4663
NCC06,OUT018,1856.7584
FDW02,OUT017,2267.2563
NCD43,OUT017,1813.9373
FDM57,OUT018,1243.2439
FDA58,OUT017,4115.3657
FDK56,OUT046,3188.1682
FDP52,OUT045,4270.971
FDW20,OUT018,1709.8162
FDS52,OUT049,1476.1525
NCT29,OUT018,1735.5659
NCL54,OUT013,2768.061
FDC05,OUT045,3032.3848
FDF34,OUT035,3271.2146
FDP03,OUT027,3148.2112
FDD32,OUT010,285.95865
FDZ10,OUT045,2166.6172
FDZ40,OUT035,946.2447
FDD51,OUT018,413.51056
NCY30,OUT019,340.13602
FDP58,OUT017,3966.7273
FDV49,OUT017,4238.9766
FDY24,OUT019,106.11591
NCO55,OUT017,1467.4375
FDR13,OUT017,2071.6074
FDS51,OUT017,931.7468
FDP26,OUT045,1508.7306
NCB54,OUT027,3473.9785
FDF32,OUT017,3321.6726
FDN31,OUT018,2802.9346
DRM48,OUT017,594.3451
FDN20,OUT049,2914.2432
DRL01,OUT046,4376.5024
FDV56,OUT049,1717.6766
DRH13,OUT027,2820.181
FDA03,OUT017,2567.746
FDF47,OUT027,5844.072
FDX32,OUT046,2390.0059
FDX57,OUT049,1589.208
NCA30,OUT045,2948.99
FDO49,OUT013,727.3726
FDL04,OUT019,209.18317
DRM48,OUT035,645.28815
FDR16,OUT013,3208.9038
NCC19,OUT018,2997.0676
NCE42,OUT045,3725.2224
FDY24,OUT017,867.54785
FDH19,OUT049,2555.2131
FDJ46,OUT013,2426.9753
FDN45,OUT010,582.5507
FDY08,OUT035,2016.5757
FDZ37,OUT035,1444.1425
NCT30,OUT045,804.96484
DRY23,OUT018,507.74307
NCZ30,OUT018,1856.9513
FDC44,OUT018,1755.1188
FDB45,OUT035,1798.8243
FDY04,OUT013,2504.3118
FDM27,OUT046,2466.3982
FDZ43,OUT017,4152.449
FDT39,OUT019,386.57904
NCC06,OUT019,283.24765
FDL15,OUT027,5657.3726
