Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW58,OUT049,2200.6909333333333
FDW14,OUT017,2083.510133333333
NCN55,OUT010,1778.5737333333334
FDQ58,OUT017,1448.3369333333333
FDY38,OUT027,5396.9748
FDH56,OUT046,2084.3978666666667
FDL48,OUT018,716.1788666666666
FDC48,OUT027,2361.3706666666667
FDN33,OUT045,1608.5728
FDA36,OUT017,3479.914666666667
FDT44,OUT017,2137.661866666667
FDQ56,OUT045,2010.7159999999997
NCC54,OUT019,3214.038533333334
FDU11,OUT049,1534.4470666666666
DRL59,OUT013,890.8404
FDM24,OUT049,2415.0785333333333
FDI57,OUT045,2430.3919333333333
DRC12,OUT018,3070.0038
NCM42,OUT027,2444.8176
FDA46,OUT010,325.57620000000003
FDA31,OUT013,3089.5339333333336
NCJ31,OUT035,6660.885133333333
FDG52,OUT046,1086.3636666666669
NCL19,OUT019,378.6182666666666
FDS10,OUT035,2785.929133333333
FDX22,OUT010,2310.5479333333337
NCF19,OUT035,625.852
NCE06,OUT046,2044.2279333333336
DRC27,OUT046,2522.7162
FDE21,OUT035,2377.3498666666665
NCR42,OUT019,939.4438
FDX51,OUT018,2404.8696
NCR06,OUT018,497.7964666666667
FDU31,OUT027,4517.231066666666
FDU59,OUT017,2191.1478
FDR03,OUT027,4279.318533333334
FDS49,OUT027,2899.5589999999997
FDD48,OUT010,343.99666666666667
NCF18,OUT017,2447.2588666666666
NCD43,OUT027,3018.293333333333
NCD54,OUT018,912.3679333333333
FDY19,OUT010,194.85746666666668
NCY54,OUT017,2395.7703333333334
NCL19,OUT018,2220.221066666667
FDP23,OUT010,861.1013333333334
FDC26,OUT013,2400.4309333333335
FDR14,OUT010,437.6525333333334
NCS41,OUT035,3941.757933333333
FDF41,OUT035,3798.832866666667
FDU34,OUT046,2260.8348666666666
DRH11,OUT046,1060.1755333333333
FDM03,OUT013,1953.679133333333
FDS31,OUT017,3600.202533333333
FDJ20,OUT017,1859.1355333333333
FDV44,OUT027,5099.3622
FDG02,OUT049,2755.524266666667
FDA09,OUT013,3851.874933333333
FDT04,OUT013,545.956
FDL58,OUT019,350.6546666666666
FDE52,OUT045,1083.9224000000002
FDW12,OUT035,3121.2704
FDL51,OUT017,3190.0697333333333
NCY42,OUT027,3556.481666666668
FDR07,OUT017,1449.8904666666667
FDN40,OUT045,2354.7126666666663
FDB35,OUT027,2649.4401333333335
FDA22,OUT017,2033.3532000000002
NCL06,OUT046,5081.829466666667
FDI35,OUT013,4841.919533333334
NCW42,OUT045,2818.9972
NCX06,OUT049,3321.8981333333336
FDC37,OUT027,2733.9967333333334
FDZ14,OUT018,2059.763266666667
DRG49,OUT049,3998.3509333333336
NCG06,OUT045,4525.220666666667
DRC36,OUT045,3050.6955999999996
FDV21,OUT019,333.12193333333335
FDB53,OUT046,2989.885866666666
DRP47,OUT019,337.78253333333333
FDA14,OUT013,2810.1198666666673
DRC24,OUT035,2176.2782666666667
FDW21,OUT018,1906.4073333333333
NCH29,OUT046,2008.4966666666667
FDU58,OUT013,2963.9196666666667
FDY27,OUT017,2597.5077333333334
FDV56,OUT035,1420.8171999999997
FDT59,OUT046,3533.4005999999995
FDB23,OUT046,2031.1338666666668
FDR49,OUT045,680.4476000000001
FDB03,OUT010,722.8368666666667
FDN39,OUT045,3347.8643333333334
FDX02,OUT027,5389.207133333333
FDQ16,OUT027,3737.3573333333334
FDU35,OUT018,1885.3236666666664
NCT29,OUT013,1965.2196666666669
FDZ27,OUT046,1151.834
FDN57,OUT017,1637.646066666667
FDA03,OUT018,2339.177333333333
FDZ36,OUT045,2533.1470666666664
NCU05,OUT013,982.7208
FDT39,OUT018,2185.8214
FDK60,OUT017,1199.7716
