Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW58,OUT049,539.298
FDW14,OUT017,2548.6824
NCN55,OUT010,484.7024
FDQ58,OUT017,1414.1592
FDY38,OUT027,3515.4240000000004
FDH56,OUT046,1874.8928
FDL48,OUT018,958.752
FDC48,OUT027,1331.6
FDN33,OUT045,1534.0032
FDA36,OUT017,2609.936
FDT44,OUT017,715.0692
FDQ56,OUT045,2663.2
NCC54,OUT019,483.3708
FDU11,OUT049,1084.5882
DRL59,OUT013,623.1888
FDM24,OUT049,1964.7758
FDI57,OUT045,1767.6989999999996
DRC12,OUT018,5369.0112
NCM42,OUT027,2074.6328
FDA46,OUT010,192.4162
FDA31,OUT013,2942.836
NCJ31,OUT035,7931.6754
FDG52,OUT046,874.8612
NCL19,OUT019,564.5984
FDS10,OUT035,2380.235
FDX22,OUT010,419.454
NCF19,OUT035,459.402
NCE06,OUT046,2446.815
DRC27,OUT046,3202.498
FDE21,OUT035,2741.0986
NCR42,OUT019,934.7832
FDX51,OUT018,2138.5496
NCR06,OUT018,167.7816
FDU31,OUT027,3285.723
FDU59,OUT017,1498.05
FDR03,OUT027,5383.6588
FDS49,OUT027,4074.696
FDD48,OUT010,463.3968
NCF18,OUT017,2916.204
NCD43,OUT027,3387.5904
NCD54,OUT018,1603.9122
FDY19,OUT010,345.5502
NCY54,OUT017,2976.7918
NCL19,OUT018,2588.6304
FDP23,OUT010,432.77
FDC26,OUT013,1584.604
FDR14,OUT010,226.372
NCS41,OUT035,3112.615
FDF41,OUT035,2223.1062
FDU34,OUT046,857.5504
DRH11,OUT046,801.6232
FDM03,OUT013,2465.4574
FDS31,OUT017,4961.5416
FDJ20,OUT017,2544.6876
FDV44,OUT027,4693.89
FDG02,OUT049,1491.392
FDA09,OUT013,3969.4996
FDT04,OUT013,585.904
FDL58,OUT019,525.982
FDE52,OUT045,1230.3984
FDW12,OUT035,1611.236
FDL51,OUT017,3430.2016
NCY42,OUT027,2127.231
FDR07,OUT017,1314.2892
FDN40,OUT045,1537.9979999999996
FDB35,OUT027,3515.4240000000004
FDA22,OUT017,1973.4312
NCL06,OUT046,4996.8290000000015
FDI35,OUT013,6157.3184
NCW42,OUT045,1346.2476
NCX06,OUT049,2676.516
FDC37,OUT027,3057.3536
FDZ14,OUT018,857.5504
DRG49,OUT049,2456.802
NCG06,OUT045,6358.39
DRC36,OUT045,2233.0932
FDV21,OUT019,622.523
FDB53,OUT046,2808.3444
DRP47,OUT019,510.0028
FDA14,OUT013,2783.044000000001
DRC24,OUT035,1662.5026
FDW21,OUT018,1960.781
NCH29,OUT046,2396.88
FDU58,OUT013,1491.392
FDY27,OUT017,1416.8224
FDV56,OUT035,1867.569
FDT59,OUT046,3435.528
FDB23,OUT046,3169.208
FDR49,OUT045,679.1160000000001
FDB03,OUT010,482.0392
FDN39,OUT045,2013.3792
FDX02,OUT027,4965.5364
FDQ16,OUT027,2964.1416
FDU35,OUT018,1675.1528
NCT29,OUT013,2586.633
FDZ27,OUT046,1458.102
FDN57,OUT017,838.908
FDA03,OUT018,2187.153
FDZ36,OUT045,1665.8316
NCU05,OUT013,1510.0344
FDT39,OUT018,3563.3616
FDK60,OUT017,1458.102
FDZ25,OUT017,2536.698
FDG12,OUT046,605.878
DRB01,OUT019,571.2564
NCC43,OUT027,8217.3036
FDX13,OUT019,1001.3632
FDM22,OUT049,512.6659999999998
FDJ03,OUT027,1518.024
FDU14,OUT018,2988.1104
FDB33,OUT010,314.2576
FDP27,OUT046,1904.188
FDO38,OUT010,153.134
FDE28,OUT027,5344.3766
FDO27,OUT035,1342.2528
DRL23,OUT027,2964.1416
FDS28,OUT046,1547.3192
FDX24,OUT013,925.462
FDZ02,OUT035,1342.2528
FDL46,OUT045,2828.3184
FDS60,OUT027,5469.547
NCO06,OUT017,1061.951
FDO16,OUT035,1789.6704
FDC60,OUT049,878.8560000000001
FDA48,OUT018,6611.394
FDZ36,OUT027,3146.5708
FDK27,OUT045,474.0496
FDW23,OUT018,78.5644
FDM14,OUT018,552.614
FDM14,OUT013,1393.5194
FDW60,OUT018,4853.682
FDE21,OUT013,2073.3012
NCM42,OUT035,1091.912
FDY59,OUT010,94.5436
DRI49,OUT049,316.9208
FDT28,OUT019,151.1366
FDQ22,OUT018,154.4656
FDR60,OUT049,601.8832
FDC50,OUT019,567.2616
FDV24,OUT013,2153.1972
DRF48,OUT010,948.765
FDQ47,OUT046,834.9132
DRN36,OUT049,1255.033
NCY06,OUT035,2348.9424
FDE52,OUT035,1318.284
NCB54,OUT045,2403.538
NCF31,OUT035,2143.876
FDJ08,OUT027,5294.4416
NCC07,OUT017,1587.933
NCD19,OUT027,2129.2284
FDL46,OUT049,1332.9316
FDM20,OUT045,2916.204
NCI06,OUT010,181.0976
DRM11,OUT035,2848.9582
NCH07,OUT018,2659.871
FDS23,OUT013,3410.2276
FDO49,OUT018,527.3136
FDS35,OUT049,1120.5414
DRK39,OUT045,818.934
DRI39,OUT049,711.0744
FDV04,OUT017,1571.2879999999998
NCN14,OUT035,3415.554
FDH08,OUT013,2541.3586
FDS20,OUT046,3817.0314
FDV40,OUT049,623.1888
FDZ48,OUT010,337.5606
FDS24,OUT027,3836.3396
FDK44,OUT049,3593.3226
FDS48,OUT045,1805.6496
FDK26,OUT010,563.2668
FDD23,OUT045,5313.084
NCH54,OUT017,2218.4456
NCP14,OUT010,105.8622
FDM60,OUT010,77.2328
FDV24,OUT017,1964.7758
FDH08,OUT018,3848.324
FDS12,OUT027,4933.578
FDR39,OUT027,3235.788
FDP12,OUT027,1281.665
DRF60,OUT027,7170.666
FDC09,OUT035,2852.2872
FDF50,OUT018,2388.8904
FDG28,OUT035,4165.2448
NCE19,OUT017,828.921
NCM53,OUT010,110.5228
NCN18,OUT049,341.5554
FDF32,OUT035,2946.165
FDF11,OUT013,2868.2664
DRI59,OUT049,7017.531999999998
NCG54,OUT035,2897.5616
FDM44,OUT046,1960.781
FDT57,OUT018,3089.9778
FDV24,OUT046,2871.5954
FDI50,OUT019,459.402
FDS09,OUT035,615.1992
NCC31,OUT027,3243.7776
FDQ07,OUT019,217.7166
FDC22,OUT017,3795.06
FDZ56,OUT046,2759.0752
FDZ40,OUT019,218.3824
FDS46,OUT027,1549.3166
DRD24,OUT045,427.4436
FDV45,OUT017,3554.7062
FDL26,OUT045,3568.0222
FDA56,OUT018,487.3656
FDN27,OUT046,1090.5804
FDM20,OUT049,3185.1872
FDO16,OUT017,491.3604
FDL03,OUT035,2749.754000000001
FDE58,OUT046,2519.3872
FDI02,OUT027,3914.9040000000014
NCC55,OUT019,79.896
FDR03,OUT018,4141.276
FDB14,OUT017,633.8416
FDR45,OUT013,2868.2664
NCN07,OUT017,3147.9024
FDM51,OUT019,202.4032
FDT52,OUT027,3185.1872
FDL26,OUT046,1225.072
NCZ42,OUT046,715.0692
DRI47,OUT019,585.904
FDW40,OUT013,3178.5292
FDN34,OUT046,3435.528
FDS01,OUT035,3044.7034
NCG55,OUT045,1584.604
FDC11,OUT035,1308.297
FDX35,OUT018,677.1186
NCB06,OUT046,1584.604
FDR09,OUT019,516.6608
FDC53,OUT017,2527.3768
FDY45,OUT013,2045.3376
FDA22,OUT010,503.3448
FDE02,OUT035,2741.7644
FDW21,OUT045,1537.9979999999996
FDV34,OUT046,1318.284
FDS59,OUT049,1565.9616
NCW17,OUT017,3147.9024
NCK54,OUT046,1540.6612
FDG17,OUT019,8063.5038
FDG35,OUT017,5469.547
FDD08,OUT010,71.9064
NCO07,OUT017,4915.6014
FDJ10,OUT010,143.8128
FDW36,OUT017,2804.3496
FDW21,OUT010,1407.5012
FDY19,OUT017,1649.8524
DRE03,OUT013,575.2512
NCC55,OUT049,1198.44
FDH52,OUT010,126.502
FDO09,OUT017,2384.8956
FDU43,OUT045,3133.2548
FDX09,OUT010,517.3266
FDH40,OUT019,503.3448
FDW58,OUT017,1587.933
FDC47,OUT017,4122.6336
NCR41,OUT035,1418.154
DRG49,OUT035,4374.306
FDC52,OUT027,6196.6006
FDY13,OUT046,1318.284
FDY35,OUT013,703.0848
FDI35,OUT017,3078.6592
NCU18,OUT049,2719.793
FDY33,OUT018,2960.1468
FDC15,OUT027,2947.4966
FDU01,OUT049,3004.0896
NCU42,OUT046,2586.633
NCV29,OUT018,1422.1488
NCY30,OUT017,2940.1728
FDQ46,OUT049,1215.7508
FDG58,OUT027,2972.797
FDK33,OUT017,5770.4886
NCD07,OUT045,579.246
NCX29,OUT027,3661.9
NCT42,OUT013,2354.2688
DRN59,OUT035,679.1160000000001
FDI44,OUT035,1772.3596
FDA45,OUT049,1411.496
FDP31,OUT045,1086.5856
FDY01,OUT046,910.8144
FDT09,OUT018,1854.9188
DRH03,OUT027,1641.197
FDA36,OUT018,1304.968
NCF31,OUT017,1853.5872
FDG14,OUT049,1973.4312
FDG28,OUT027,3185.1872
FDU14,OUT049,4221.8378
FDY47,OUT019,5582.733
FDI56,OUT049,547.2876
DRD01,OUT013,177.7686
FDM22,OUT046,1603.2464
FDH33,OUT013,639.168
DRZ24,OUT013,695.0952
NCQ38,OUT046,1528.6768
FDO16,OUT027,2061.3168
FDU07,OUT027,4402.2696
NCB07,OUT013,1166.4816
FDU48,OUT045,2768.3964
NCM43,OUT045,2120.573
FDR31,OUT010,145.1444
DRK49,OUT018,545.2902
NCI30,OUT010,245.6802
DRD60,OUT017,3466.1548
NCG19,OUT046,3271.7412
