Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW58,OUT049,2229.5266201607888
FDW14,OUT017,1864.480174429224
NCN55,OUT010,2950.847701244803
FDQ58,OUT017,3253.956714096917
FDY38,OUT027,5420.735491094526
FDH56,OUT046,2276.885770185609
FDL48,OUT018,1310.3663919848732
FDC48,OUT027,2903.2487216138347
FDN33,OUT045,2107.914425157234
FDA36,OUT017,3827.885734263718
FDT44,OUT017,2276.885770185609
FDQ56,OUT045,1864.480174429224
NCC54,OUT019,2008.448764906834
FDU11,OUT049,2488.349493729367
DRL59,OUT013,1401.6071009661841
FDM24,OUT049,3360.0985188578975
FDI57,OUT045,3827.885734263718
DRC12,OUT018,3528.252109218186
NCM42,OUT027,2987.8024229946545
FDA46,OUT010,2008.448764906834
FDA31,OUT013,3400.624224815801
NCJ31,OUT035,3960.205014257145
FDG52,OUT046,1689.573147075756
NCL19,OUT019,1788.4141167420814
FDS10,OUT035,3935.7030837793577
FDX22,OUT010,3253.956714096917
NCF19,OUT035,1401.6071009661841
NCE06,OUT046,3318.91670970401
DRC27,OUT046,4213.491727735876
FDE21,OUT035,2276.885770185609
NCR42,OUT019,1140.5561848846448
FDX51,OUT018,3566.8792670948924
NCR06,OUT018,1310.3663919848732
FDU31,OUT027,5312.266900305377
FDU59,OUT017,3318.91670970401
FDR03,OUT027,5420.735491094526
FDS49,OUT027,2729.08576725978
FDD48,OUT010,1401.6071009661841
NCF18,OUT017,3837.3139125889047
NCD43,OUT027,2987.8024229946545
NCD54,OUT018,2950.847701244803
FDY19,OUT010,1400.673174701672
NCY54,OUT017,3528.252109218186
NCL19,OUT018,2903.2487216138347
FDP23,OUT010,2749.5717143762986
FDC26,OUT013,2276.885770185609
FDR14,OUT010,1079.5493045454546
NCS41,OUT035,3837.3139125889047
FDF41,OUT035,3935.7030837793577
FDU34,OUT046,2457.4694850956057
DRH11,OUT046,1401.6071009661841
FDM03,OUT013,1986.7006203162043
FDS31,OUT017,3837.3139125889047
FDJ20,OUT017,2457.4694850956057
FDV44,OUT027,5067.669748044694
FDG02,OUT049,3704.05463372873
FDA09,OUT013,3837.3139125889047
FDT04,OUT013,1379.0135787702286
FDL58,OUT019,1927.054004334361
FDE52,OUT045,1864.480174429224
FDW12,OUT035,2950.847701244803
FDL51,OUT017,3960.205014257145
NCY42,OUT027,4010.800203154588
FDR07,OUT017,2107.914425157234
FDN40,OUT045,2937.771066632424
FDB35,OUT027,2903.2487216138347
FDA22,OUT017,3318.91670970401
NCL06,OUT046,4790.7850855132565
FDI35,OUT013,3837.3139125889047
NCW42,OUT045,3837.3139125889047
NCX06,OUT049,3528.252109218186
FDC37,OUT027,2987.8024229946545
FDZ14,OUT018,2276.885770185609
DRG49,OUT049,3960.205014257145
NCG06,OUT045,4790.7850855132565
