Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW58,OUT049,1663.1684
FDW14,OUT017,1913.5092
NCN55,OUT010,607.8754
FDQ58,OUT017,1168.479
FDY38,OUT027,4609.9992
FDH56,OUT046,1748.3908000000001
FDL48,OUT018,786.6427
FDC48,OUT027,2703.148
FDN33,OUT045,1933.4832000000001
FDA36,OUT017,2889.572
FDT44,OUT017,2372.2454000000002
FDQ56,OUT045,1767.6989999999998
NCC54,OUT019,2531.3716
FDU11,OUT049,1566.6273999999999
DRL59,OUT013,1040.6454
FDM24,OUT049,2360.5939000000003
FDI57,OUT045,2074.2999
DRC12,OUT018,3739.1328
NCM42,OUT027,2750.4197999999997
FDA46,OUT010,291.2875
FDA31,OUT013,3660.2355
NCJ31,OUT035,7219.6023000000005
FDG52,OUT046,973.3996000000001
NCL19,OUT019,497.01969999999994
FDS10,OUT035,2740.7657
FDX22,OUT010,520.3227
NCF19,OUT035,599.22
NCE06,OUT046,1867.9019
DRC27,OUT046,3661.2342
FDE21,OUT035,2349.6081999999997
NCR42,OUT019,916.8066
FDX51,OUT018,2448.8124
NCR06,OUT018,523.3188
FDU31,OUT027,4287.4191
FDU59,OUT017,2135.5535
FDR03,OUT027,6315.445900000001
FDS49,OUT027,2703.148
FDD48,OUT010,288.2914
NCF18,OUT017,2516.3911
NCD43,OUT027,3464.8232
NCD54,OUT018,1227.4023
FDY19,OUT010,231.6984
NCY54,OUT017,2547.0179
NCL19,OUT018,2539.3612000000003
FDP23,OUT010,1079.2618
FDC26,OUT013,2917.5356
FDR14,OUT010,320.91560000000004
NCS41,OUT035,4282.7585
FDF41,OUT035,4473.1773
FDU34,OUT046,1440.7912
DRH11,OUT046,916.1408
FDM03,OUT013,1871.8966999999998
FDS31,OUT017,3386.2587999999996
FDJ20,OUT017,1884.8798000000002
FDV44,OUT027,5466.8838
FDG02,OUT049,1504.708
FDA09,OUT013,3332.9948
FDT04,OUT013,439.428
FDL58,OUT019,394.4865
FDE52,OUT045,966.7416000000001
FDW12,OUT035,3012.745
FDL51,OUT017,2985.4471999999996
NCY42,OUT027,2852.9530000000004
FDR07,OUT017,1232.3958
FDN40,OUT045,2306.997
FDB35,OUT027,2814.3366000000005
FDA22,OUT017,2378.9034
NCL06,OUT046,4722.519400000001
FDI35,OUT013,5523.4768
NCW42,OUT045,1567.9589999999998
NCX06,OUT049,3420.8804
FDC37,OUT027,2885.2443000000003
FDZ14,OUT018,1611.5689
DRG49,OUT049,4404.9328000000005
NCG06,OUT045,3946.1966
DRC36,OUT045,2686.5029999999997
FDV21,OUT019,373.1809
FDB53,OUT046,3445.515
DRP47,OUT019,380.8376
FDA14,OUT013,2384.2298000000005
DRC24,OUT035,1822.2946000000002
FDW21,OUT018,1817.9669
NCH29,OUT046,1830.2842
FDU58,OUT013,2548.3495
FDY27,OUT017,1779.0176
FDV56,OUT035,1527.0122999999999
FDT59,OUT046,2751.4184999999998
FDB23,OUT046,2040.0112
FDR49,OUT045,531.3084000000001
FDB03,OUT010,841.9041
FDN39,OUT045,2719.4601000000002
FDX02,OUT027,5279.1282
FDQ16,OUT027,3594.6542
FDU35,OUT018,1786.3414
NCT29,OUT013,2648.2195
FDZ27,OUT046,1328.2710000000002
FDN57,OUT017,981.3892000000001
FDA03,OUT018,2123.5690999999997
FDZ36,OUT045,2329.6342
NCU05,OUT013,1354.2372
FDT39,OUT018,3055.0233
FDK60,OUT017,1163.4855
FDZ25,OUT017,2291.0178
FDG12,OUT046,905.488
DRB01,OUT019,475.3812
NCC43,OUT027,6259.185799999999
FDX13,OUT019,4609.3333999999995
FDM22,OUT049,493.0248999999999
FDJ03,OUT027,1172.1408999999999
FDU14,OUT018,4598.3477
FDB33,OUT010,2066.6432
FDP27,OUT046,1904.188
FDO38,OUT010,388.1614
FDE28,OUT027,4429.9003
FDO27,OUT035,860.2136
DRL23,OUT027,3493.4526
FDS28,OUT046,1288.9888
FDX24,OUT013,1466.0916
FDZ02,OUT035,860.2136
FDL46,OUT045,2268.0477
FDS60,OUT027,4587.362
NCO06,OUT017,818.6011000000001
FDO16,OUT035,1859.5794
FDC60,OUT049,1137.1864
FDA48,OUT018,4619.9862
FDZ36,OUT027,4742.4934
FDK27,OUT045,1375.5428
FDW23,OUT018,132.4942
FDM14,OUT018,601.8832
FDM14,OUT013,1897.8629
FDW60,OUT018,3132.589
FDE21,OUT013,1990.0762
NCM42,OUT035,1816.9681999999998
FDY59,OUT010,92.8791
DRI49,OUT049,727.0536
FDT28,OUT019,301.2745
FDQ22,OUT018,391.4904
FDR60,OUT049,690.4346
FDC50,OUT019,331.5684
FDV24,OUT013,2480.7708000000002
DRF48,OUT010,664.1355
FDQ47,OUT046,540.9625
DRN36,OUT049,1997.7329
NCY06,OUT035,2064.6458000000002
FDE52,OUT035,1685.1398000000002
NCB54,OUT045,1847.595
NCF31,OUT035,1773.0254
FDJ08,OUT027,4829.380300000001
NCC07,OUT017,1376.2086
NCD19,OUT027,2310.9918
FDL46,OUT049,1436.7964
FDM20,OUT045,4298.7377
NCI06,OUT010,365.19129999999996
DRM11,OUT035,4122.9665
NCH07,OUT018,2288.6875
FDS23,OUT013,1836.2764000000002
FDO49,OUT018,390.1588
FDS35,OUT049,1044.6402
DRK39,OUT045,1949.1295
DRI39,OUT049,847.8963
FDV04,OUT017,2132.5573999999997
NCN14,OUT035,3623.2835999999998
FDH08,OUT013,3554.3733
FDS20,OUT046,3481.8010999999997
FDV40,OUT049,1238.388
FDZ48,OUT010,279.9689
FDS24,OUT027,3052.0272
FDK44,OUT049,3561.0312999999996
FDS48,OUT045,1951.4598
FDK26,OUT010,375.1783
FDD23,OUT045,4941.5676
NCH54,OUT017,2006.3883
NCP14,OUT010,268.6503
FDM60,OUT010,154.4656
FDV24,OUT017,2827.9855
FDH08,OUT018,3187.5175
FDS12,OUT027,4085.3488
FDR39,OUT027,3677.5463
FDP12,OUT027,849.5608
DRF60,OUT027,5811.7682
FDC09,OUT035,1528.6768000000002
FDF50,OUT018,3575.346
FDG28,OUT035,4269.7754
NCE19,OUT017,786.6427000000001
NCM53,OUT010,163.121
NCN18,OUT049,889.1759
FDF32,OUT035,3252.7659
FDF11,OUT013,2888.2403999999997
DRI59,OUT049,5984.210399999999
NCG54,OUT035,2637.2338
FDM44,OUT046,2036.0164
FDT57,OUT018,2498.4145
FDV24,OUT046,2839.9699
FDI50,OUT019,456.073
FDS09,OUT035,982.7208
NCC31,OUT027,3006.087
FDQ07,OUT019,325.2433
FDC22,OUT017,3605.307
FDZ56,OUT046,3097.3016
FDZ40,OUT019,165.1184
FDS46,OUT027,1604.2451
DRD24,OUT045,1060.6194
FDV45,OUT017,3190.5136
FDL26,OUT045,3192.1781
FDA56,OUT018,1382.2008
FDN27,OUT046,1723.7561999999998
FDM20,OUT049,2820.9946
FDO16,OUT017,953.0927
FDL03,OUT035,3444.1834000000003
FDE58,OUT046,2438.1596
FDI02,OUT027,3635.268000000001
NCC55,OUT019,59.2562
FDR03,OUT018,4753.812
FDB14,OUT017,974.0654
FDR45,OUT013,2888.2403999999997
NCN07,OUT017,3044.0375999999997
FDM51,OUT019,256.9988
FDT52,OUT027,5723.882600000001
FDL26,OUT046,2365.9202999999998
NCZ42,OUT046,3225.801
DRI47,OUT019,437.4306
FDW40,OUT013,3078.3262999999997
FDN34,OUT046,3755.112
FDS01,OUT035,2933.8477000000003
NCG55,OUT045,1545.3218000000002
FDC11,OUT035,1229.7326
FDX35,OUT018,2262.7213
NCB06,OUT046,1033.9874
FDR09,OUT019,386.8298
FDC53,OUT017,2904.8854
FDY45,OUT013,1919.8343
FDA22,OUT010,334.8974
FDE02,OUT035,1799.3245
FDW21,OUT045,1062.6167999999998
FDV34,OUT046,1171.808
FDS59,OUT049,1765.7016
NCW17,OUT017,3044.0375999999997
NCK54,OUT046,1581.275
FDG17,OUT019,4403.2683
FDG35,OUT017,3951.1901
FDD08,OUT010,73.9038
NCO07,OUT017,5583.731699999999
FDJ10,OUT010,1055.2930000000001
FDW36,OUT017,2680.5108
FDW21,OUT010,1735.7406
FDY19,OUT017,2076.2973
DRE03,OUT013,778.3202
NCC55,OUT049,869.5348
FDH52,OUT010,127.83359999999999
FDO09,OUT017,4724.8497
FDU43,OUT045,2884.9114
FDX09,OUT010,346.8818
FDH40,OUT019,378.5073
FDW58,OUT017,2331.9645
FDC47,OUT017,5672.616
NCR41,OUT035,986.7156
DRG49,OUT035,5730.2077
FDC52,OUT027,4151.5959
FDY13,OUT046,1110.5544
FDY35,OUT013,854.8872
